,QQQ_Alpha_2,DBC_Alpha_15,DBC_Alpha_16,USO_Alpha_15,GLD_Alpha_4,DBC_Alpha_17,DBC_Alpha_13,USO_Alpha_17,DBC_Alpha_14,QQQ_Alpha_5,USO_Alpha_16,SPY_Alpha_6,EEM_Alpha_7,QQQ_Alpha_4,GLD_Alpha_3,TLT_Alpha_7,TLT_Alpha_4,GLD_Alpha_15,GLD_Alpha_16,DBC_Alpha_1,USO_Alpha_12,USO_Alpha_14,TLT_Alpha_6,GLD_Alpha_5,IWM_Alpha_7,TLT_Alpha_8,USO_Alpha_2,SPY_Alpha_2,SPY_Alpha_4,QQQ_Alpha_6,GLD_Alpha_14,DBC_Alpha_12,VNQ_Alpha_10,VNQ_Alpha_9,TLT_Alpha_3,QQQ_Alpha_7,VNQ_Alpha_11,GLD_Alpha_17,USO_Alpha_13,TLT_Alpha_2,EEM_Alpha_8,SPY_Alpha_3,GLD_Alpha_13,DBC_Alpha_4,EEM_Alpha_6,EEM_Alpha_9,SPY_Alpha_5,DBC_Alpha_3,EFA_Alpha_9,TLT_Alpha_9,TLT_Alpha_11,EFA_Alpha_6,QQQ_Alpha_3,DBC_Alpha_5,GLD_Alpha_0,USO_Alpha_5,IWM_Alpha_8,TLT_Alpha_17,QQQ_Alpha_17,IWM_Alpha_6,SPY_Alpha_1,IWM_Alpha_16,IWM_Alpha_15,GLD_Alpha_12,IWM_Alpha_9,GLD_Alpha_8,TLT_Alpha_5,VNQ_Alpha_12,GLD_Alpha_1,DBC_Alpha_2,VNQ_Alpha_13,VNQ_Alpha_7,DBC_Alpha_0,SPY_Alpha_16,EEM_Alpha_11,VNQ_Alpha_14,EFA_Alpha_8,EFA_Alpha_0,EFA_Alpha_10,SPY_Alpha_8,IWM_Alpha_10,IWM_Alpha_13,SPY_Alpha_15,IWM_Alpha_14,QQQ_Alpha_14,USO_Alpha_0,VNQ_Alpha_17,SPY_Alpha_14,IWM_Alpha_17,SPY_Alpha_9,SPY_Alpha_17,EEM_Alpha_17,SPY_Alpha_7,QQQ_Alpha_16,EEM_Alpha_5,IWM_Alpha_1,GLD_Alpha_6,USO_Alpha_3,EFA_Alpha_11,USO_Alpha_1
USO_Alpha_16,0.0793454563676913,0.4960829699430669,0.5495366376307622,0.9189018096902654,0.029416801163140046,0.5526917632047237,0.41837189691961507,0.9457892389825607,0.42224962299567803,-0.07349590583236823,1.0,-0.15563774507993977,-0.10457037727247924,-0.030087580210388553,0.02568904839471599,-0.08108729049532262,0.01937024651839899,0.03619840027368222,0.052108375261729616,0.30151792603121913,0.6210925606356088,0.8145547578746047,-0.08566075333410983,0.025581667578581418,-0.12932225110895393,-0.08970536587739003,0.44806000535600904,0.12393712345077179,0.006065094916718803,-0.08968224568813446,0.019733872132281324,0.365863810318138,-0.0930148314605946,-0.09356043685958376,0.016226659540464504,-0.08713975710166205,-0.09651939231311389,0.04730033162202039,0.7233119663151386,0.04053355201760434,-0.1071442728468178,0.13211027686142193,0.021544127805083926,0.2923193173831013,-0.12118530382805341,-0.12343294274476808,-0.013347719606324096,0.2980421262862106,-0.12813283049819155,-0.0448015930895614,-0.021279100623926763,-0.14664071145726634,0.11489215827417487,0.2910320899894083,0.010681507946474525,0.43435751057150296,-0.10986609163635395,0.1253882748407263,0.11248565389891932,-0.13107956670010407,0.13175405345565994,0.20240560956531214,0.2086983119965559,0.016631479067949966,-0.12697280916429807,-0.01194753120599749,0.007132371009635664,0.06408524309369354,0.025991694560239715,0.23114417475644952,0.06417932574432153,-0.12072937821911739,0.26564599587571724,0.12353045446015852,-0.11460498356850975,0.059564102108029635,-0.13979335075997396,0.1485918677225595,-0.130820058504545,-0.12066062650724889,-0.12845350027627978,0.164735078396033,0.1436988199798101,0.1694190472144764,0.09055177906494372,0.4478238201406671,0.012591946533649511,0.1218664704792827,0.10257640180512032,-0.14137064969249002,0.059153720952185365,0.09020437416549149,-0.12135625934417327,0.08883191440878103,0.038068789366787315,0.12283649923955076,-0.019239796372110863,0.4493085953408323,-0.12618165521767613,0.44866514094882565
SPY_Alpha_6,-0.2606294083282381,-0.16078030932870427,-0.14229016531145983,-0.15674854246344405,0.044168723333534686,-0.13184629476843357,-0.16897393878074715,-0.16228650431381014,-0.16734776901293014,0.013298387310245425,-0.15563774507993977,1.0,0.4428672717742547,-0.03143015611121119,0.037279764032745535,0.1002085641572702,-0.05724311103485324,-0.054832301216788275,-0.055257033234977215,-0.13524055482491237,-0.1721532667270192,-0.16444964062870104,0.13626726846721557,0.049345816863942876,0.5789898031143995,0.09730989477011824,-0.12536164445782297,-0.34252633263536325,-0.13150967671635566,0.758196943925252,-0.057552334373714445,-0.1868271266867307,0.2184601660326213,0.24057963124497714,-0.08399874020576885,0.5857196345604609,0.1660559539624159,-0.05930055125382279,-0.1660010089232712,-0.09642923419917775,0.32633920379166714,-0.252451257945155,-0.05732191395085045,-0.055576982784739305,0.5245772185006785,0.2745435801428814,-0.10887063280191828,-0.09979267892693977,0.2974041865946067,0.09292470963488542,0.06142345715689695,0.6389212039803809,-0.1812319668551387,-0.06751143483634901,-0.075191809199152,-0.1008952551413813,0.4068895274017133,-0.16631829862140285,-0.25569713830579555,0.6841911650578849,-0.4179922458850745,-0.37875827646679433,-0.4025538889281705,-0.0660050013809968,0.272683016440861,0.018376053481413145,-0.08075034458032404,-0.43807048755556566,-0.04326569637281,-0.1138079859940129,-0.39549406069180143,0.4448415476460246,-0.1929024638923016,-0.40339875709983436,0.16757875258224617,-0.3665493642272294,0.3754819861301066,-0.5133453631244835,0.21491124409099852,0.5066188438662941,0.20662822752389268,-0.5082289355313121,-0.4441478340103627,-0.44916650802034047,-0.4529378219595399,-0.20519634578998774,-0.27371583024525586,-0.5103674596316907,-0.32424004170570836,0.3522034932063964,-0.34707928837259433,-0.3055108006740852,0.7015594863667319,-0.32284427896411333,-0.12322224826028493,-0.3609913278510329,0.059747002904083885,-0.11424257198120097,0.18225671729554918,-0.14475057768615654
EEM_Alpha_7,-0.2776340966157369,-0.17622965485468384,-0.13798164659044357,-0.1181813513730923,0.00281224129311073,-0.12256485857210707,-0.17655619068793016,-0.10812444671878155,-0.1786198652809235,0.017052614128255022,-0.10457037727247924,0.4428672717742547,1.0,-0.020881288286427983,-0.015491576419554067,0.1357738458557798,-0.047591393088014515,-0.09745491831483216,-0.09986762741441321,-0.17680887310108717,-0.10569271330568335,-0.13228856377969037,0.13728367169715167,0.017746298254028986,0.4552147966783822,0.12337106198975976,-0.12285375995397657,-0.3208330669054028,-0.1369057243465451,0.3726994812765801,-0.098202527809162,-0.16082506783138775,0.17695160022122358,0.20914291013792316,-0.06332470697114889,0.44900244550583723,0.12977977943970107,-0.0911029896921465,-0.12483470601045712,-0.10467233337699987,0.6997275372542923,-0.21681575411155463,-0.09852055084787371,-0.053821822856310826,0.6621988906147208,0.5017972805847406,-0.05946104895356598,-0.12263731869167224,0.40743203130325045,0.08674810291264831,0.06611675418418983,0.49041748127921686,-0.1499716712087413,-0.028103943411895222,-0.08522898772297595,-0.058692633183940954,0.37328732416977106,-0.1422418958169642,-0.1497156356158528,0.3964932021823714,-0.4062835158254793,-0.26283507411070767,-0.27950212471534,-0.08633176809762656,0.28431102483948867,0.049821927200553395,-0.07704506874158239,-0.26682295645188797,-0.08817059741068607,-0.16227922977976153,-0.27053026656049406,0.35539782637813694,-0.2073029491135873,-0.26169335480667455,0.27800549269975694,-0.26295759269828084,0.5224032984009517,-0.5516231817053789,0.27107582257423707,0.42266576777099635,0.20827812782301072,-0.3427910855683755,-0.3000786412682887,-0.3251300171357597,-0.30327836482432874,-0.14975406958131413,-0.18931004297380744,-0.3477805547052553,-0.22031328283795545,0.30861901621327664,-0.20922707307643143,-0.3193613317514411,0.5308973162701306,-0.19894448415210292,-0.20657517167641934,-0.37979793916988497,0.07327968248021449,-0.098778921458579,0.186052140217046,-0.1700668759431875
QQQ_Alpha_4,0.27729512979806503,0.03304654408285718,0.02685717252857275,-0.0383890780118959,0.03699857976167086,0.006395251389091735,-0.005789348109098139,-0.03101910637122979,0.014114583656939173,0.659631033994189,-0.030087580210388553,-0.03143015611121119,-0.020881288286427983,1.0,0.0514128524802739,0.015362928320399975,-0.041539047175314536,0.03763561713952106,0.034998359622734176,-0.019639769210425314,-0.035162387401640995,-0.05671581985003169,0.017783295738104485,0.06775243993815187,-0.03773718983639693,-0.012541413050031862,-0.02832096959053808,0.26009136768127433,0.6118050686059209,-0.05621559468970429,0.017631274263487977,-0.008775503457355597,-0.17100665342781443,-0.12038785183047479,-0.03398770129373103,-0.106966602350604,-0.1951305727876563,0.03629118106731475,-0.041588568500046615,-0.0062529407726689065,-0.08330274680713029,0.4482962670107906,0.0178386027634704,0.03891089137862317,0.0010583162908976969,-0.15362715274231917,0.5276278995204265,0.020290847813514194,-0.19373616989662648,0.04363982367689695,0.0636015393059882,-0.010075749264374295,0.529857226055437,-0.034342149221953104,0.02060336883913609,-0.02648102929406901,-0.11065311860978908,-0.05525889305530628,0.31825458898802655,0.007922205940987654,0.1007039876311468,0.17511806705246932,0.13861025833341012,-0.0013605120965998428,-0.23958066795479416,-0.05942530974348315,-0.029381829405974915,0.06256655223767636,0.03336665737922698,0.018174557329691986,0.06838199872905466,-0.05949898365760369,-0.010838274520973868,0.33063743812843815,-0.2750086091802569,0.10163267331223126,-0.10015926288206092,0.020863175266684162,-0.2619663451420213,-0.1793951992031564,-0.3334893563283721,0.061846056473101554,0.2903826557425792,0.09484032901787622,0.27288816313876074,-0.005436578434762954,0.14086440617166582,0.23074197249970488,0.19066753909247505,-0.35471635001372775,0.31890375246525743,0.20670422434109434,-0.07907428304929193,0.3780688596008531,0.298042108977718,0.05073876104930085,-0.02841615925467509,0.016916593624439674,-0.3201216414541206,-0.019526139324781252
GLD_Alpha_3,-0.010320823462019076,0.0809590234570504,0.08304125964942924,0.027132784771769235,0.6398537423694782,0.08226403815448426,0.043166543116591134,0.027716831891646088,0.05557571061727848,0.0015468383264207119,0.02568904839471599,0.037279764032745535,-0.015491576419554067,0.0514128524802739,1.0,-0.06515383424462302,0.086082866443173,0.4578042603416377,0.416469917434819,0.08685445811637588,-0.012178194246406628,0.021188022890298218,-0.03724110561704311,0.5216791460430122,0.034245086070294,-0.07270134268965507,0.05940758601129336,-0.015439969982276282,0.031187602458725972,0.017467079305932814,0.36433310347586306,0.013415304107596749,-0.044343972597421163,-0.021450540462618392,0.10574691227266036,0.02326808805911309,-0.02865703684391691,0.3851308753561687,0.0063575751735725355,0.044626353157130684,-0.03513381852688879,0.020231236490594617,0.30718606935775916,0.09960446328222473,-0.004553999755558805,-0.09674750001128371,-0.013998817529015143,0.13152819353748285,-0.05402483845408202,-0.08226771299782987,-0.09647942561237689,0.006951304432909973,0.02452146082338465,0.066526686126616,0.2807130464936087,0.038674918532506555,0.009420211602422573,0.03550698803311955,-0.004766847921725547,0.026081247115309313,-0.010223644056993629,-0.007060610866343161,0.006805947704752541,0.2672828968833966,-0.01061263793570859,-0.43896386088497447,0.09472777222312148,-0.009581965249908182,0.35544358693208816,0.07555860758865109,-0.010560255023610689,-0.0016960009329541148,0.004849527135774788,0.010218090954263601,-0.07649730805843985,-0.014863562494431545,-0.02491269066395483,-0.0015800684357336673,-0.06170044388768986,0.015234357801106293,-0.04493164776392333,0.01717921066459394,0.003024305869837886,0.008905100697988068,0.018439758756310716,-0.014919170856249248,-0.04988548093469401,0.013439136776711534,-0.02786252921417693,0.006062216730288219,-0.021959037548619678,0.015623710627063702,0.03501889583029689,0.015556479044683462,0.06004575257469525,0.006180311734216156,-0.2043247267490751,0.058644015694642684,-0.06656102415222526,0.03784900931485897
TLT_Alpha_7,-0.026825474945084464,-0.03573839043549045,-0.03904011459474586,-0.08654160464111056,-0.02595568677806028,-0.04647552113064018,-0.059471331360899986,-0.09067588869569039,-0.0560481221286811,0.045084614418725084,-0.08108729049532262,0.1002085641572702,0.1357738458557798,0.015362928320399975,-0.06515383424462302,1.0,-0.22587501631665233,-0.0481917656812385,-0.033049758286182465,-0.05646125901302177,-0.08839515934608298,-0.09729658684872894,0.6856095784122608,-0.021903449279276215,0.12087690228901604,0.7300949886673196,-0.07365283815791619,-0.04951893757483783,0.017945717973768385,0.07610899703304398,-0.055438620805974136,-0.060811487936624414,0.04657756712744557,0.0661387151784318,-0.3111462159103096,0.07186094638467837,0.031651094311468446,-0.038448783516690704,-0.08391113468798853,-0.4133338705298917,0.1325597686641909,-0.014818705827865966,-0.07336404238625488,-0.00773111227829013,0.11199684553061727,0.12678379102774762,0.06471380181902156,-0.01635890648973526,0.13465495145727738,0.45219281486372637,0.24565880849891414,0.1491663489007928,0.013785362405231358,0.004898797753192941,-0.06827078631583211,-0.043146234041189266,0.11188749685947876,-0.32693326517274607,0.017184898201604727,0.11925379154266581,-0.08457680890575571,-0.06965399864280501,-0.08886850807919948,-0.07083196223054639,0.0822715354297279,0.07242286538018196,-0.10893915903807981,-0.10537968314053589,-0.07182861916150322,-0.053185215013498724,-0.12265326606276278,0.09370017064412904,-0.06838837097036926,-0.06427196283859417,0.05449539571914555,-0.10604553673666743,0.13122906591119934,-0.15474444551727065,0.09578343208125771,0.10259020079855324,0.05302929018144179,-0.1361974731071394,-0.0836757477679564,-0.11211395479333654,-0.07610508483144023,-0.0617554510893008,-0.040739393101301126,-0.11074642892962037,-0.0562524306963399,0.06389058987640471,-0.04393224246227128,-0.09295408991983319,0.11174802987465884,-0.004354623569440887,-0.037383118492284956,-0.09908634041360541,0.07250004785428607,-0.053258337992360266,0.06585683269119723,-0.06280808028850562
TLT_Alpha_4,0.06495694905395363,0.002224571078958989,0.02137601932448908,0.014374874723272276,0.07588981197798057,0.021591145859540264,0.014091103566993932,0.01908470366645742,0.0026384463403232314,-0.08720722499819286,0.01937024651839899,-0.05724311103485324,-0.047591393088014515,-0.041539047175314536,0.086082866443173,-0.22587501631665233,1.0,0.0380230856805112,0.035643269375107006,0.04018682047322714,0.011369509578363551,0.019728413599781305,-0.16743511063963779,0.04422352744144857,-0.053134285129199335,-0.3147958662962509,0.06565983256604549,0.07846004010366472,0.08205114772233034,-0.06491238527392464,0.020032425856685875,0.012091243453577382,-0.16044627319665314,-0.12640348519222816,0.5783596538671214,-0.06971467890656838,-0.16712242017416734,0.04708797632990606,0.01420151518580715,0.40024132640472354,-0.04619507358128079,0.06445512264051292,0.01234935357226673,0.08266967890976583,-0.04155295888416441,-0.08504482308882787,0.01701767684615161,0.03937213146981813,-0.08441217315601024,-0.5232561509396313,-0.7974090451262592,-0.030155594634952515,0.04713542728542859,0.039345926880537424,-0.005938578091011951,0.09974473300453784,-0.09140145146883266,0.33019426786409833,-0.027279878857198094,-0.06556349570696558,0.0894738728449961,0.0726718769156178,0.06891277584548623,0.002746682717159821,-0.107438355443862,-0.04237900987638131,0.4738348341477457,0.06386663882740766,0.021465729825580666,0.03433703096624765,0.08504198105609269,-0.0819325443616601,0.024888561164023302,0.07792235550596162,-0.13156953960934512,0.09197970905538055,-0.05419021124372672,0.029945558718699562,-0.14491282759667617,-0.09580132043577942,-0.1337047999236891,0.08876872938965666,0.07157967799240372,0.09288904456980511,0.04456675723291842,0.011136584445413945,0.06957485170224238,0.07722435867792063,0.0704551854572107,-0.08480882863542218,0.060799360838737826,0.10408518770001149,-0.06027013058401269,0.02021225327748517,0.10377181486654025,0.08338118063146396,-0.0056071859071885125,0.07310441597105445,-0.14913401872330695,0.04412630557485372
GLD_Alpha_15,0.04807445954652267,0.17873508015969508,0.1769132518710075,0.04869042129436375,0.38163159318102197,0.14412983573713428,0.13035801800225102,0.03684383205300449,0.14299665311610796,0.007035606804549511,0.03619840027368222,-0.054832301216788275,-0.09745491831483216,0.03763561713952106,0.4578042603416377,-0.0481917656812385,0.0380230856805112,1.0,0.9097647773018108,0.11170681686529428,0.0371170725649484,0.05806586118765156,-0.05371477750950271,0.3119150475770894,-0.0030866693638190008,-0.05512255413113662,0.04163814662764932,0.053453330078918414,0.030243073537987757,-0.0522265923888905,0.8353757046306852,0.10856872474221396,-0.04087952406282794,-0.041229130513116705,0.04799584520706144,-0.04679760947064935,-0.023613842920335894,0.8410950597511503,0.05037699786293084,0.02794009358125586,-0.1014541521909374,0.05393269126051037,0.7428686027755234,0.0705375827170862,-0.10653008619414125,-0.1089907793313436,-0.009442884693900797,0.10106852667627772,-0.07604322465828706,-0.04249660813567535,-0.057132004374678275,-0.08467381783060508,0.05035373280061897,0.026656850423489285,0.455671829792584,0.018506812092552272,-0.025441046031285552,0.07168300862502303,0.017954793702158002,-0.02598509153990127,0.01799734318145636,0.0401014764582953,0.038673465382302506,0.6438253230209173,-0.026452497826374214,-0.455929307389661,0.054774545777027485,0.016999721630007465,0.45582766576988293,0.08677375463604878,0.009703747887298251,-0.019110651235793655,0.10150763242979849,0.0560897852814594,-0.07961741299909482,0.020057993072952578,-0.07560771009213527,0.06024129541223868,-0.04740890597620711,-0.04835246356356043,-0.04338147326155513,0.023935703388131623,0.057938128793570326,0.03624985450075329,0.047737313121663696,0.0377542350668057,-0.015469143277608953,0.05109794608679234,0.01886696798496697,-0.027065509016038772,0.00998261106940008,0.11009852479320215,-0.039285195520003244,0.024344228096710233,0.0797482212791998,0.03389057236393403,-0.45470887016963235,0.03578040241831052,-0.05889108311271491,0.05332106356004902
GLD_Alpha_16,0.04193703493792521,0.1816371172524493,0.1888877210360049,0.06041391557411089,0.4191265404064001,0.15610862671561543,0.1272936311197837,0.05358271939350732,0.14587582407531077,-0.005153855732225123,0.052108375261729616,-0.055257033234977215,-0.09986762741441321,0.034998359622734176,0.416469917434819,-0.033049758286182465,0.035643269375107006,0.9097647773018108,1.0,0.10181530340239762,0.04351879934564623,0.06294303295530404,-0.04088690532049305,0.34659655825006036,-0.011304082861158825,-0.04483191137974037,0.05446274052902459,0.05062860811033711,0.030915453015390035,-0.05083608219271472,0.7600045035577709,0.10649620748008372,-0.04304021288407173,-0.03587684483537858,0.039184251250083846,-0.04446313062450979,-0.026988261028709142,0.924510017043958,0.05501432360483475,0.030353351567604724,-0.1078455391489552,0.0507635368642986,0.6758484193859007,0.08419205596088015,-0.10282654568680437,-0.10917411289013443,-0.016207268445780226,0.1096263999937499,-0.07573955512967448,-0.03925345879102726,-0.05025932626225833,-0.078140126393992,0.045374474180796064,0.03693568048097632,0.41455528784788437,0.030747151109121986,-0.02555765590507158,0.07466467824057352,0.020878494569297048,-0.027403614964350072,0.01911958513019663,0.04331704299531561,0.0369569630080058,0.5857522897843855,-0.025688409868622416,-0.41480762953026357,0.045307057450329355,0.009107367781506072,0.4147089767367976,0.09566724184738762,0.003943075080537145,-0.026978158072334415,0.09579967432525602,0.05824478946419999,-0.0745327068761265,0.014775071130671313,-0.07177649082698122,0.05157109277493132,-0.045502536029138556,-0.05227151718286166,-0.041332661480149954,0.026355145012572256,0.05541804080466997,0.03423446719783543,0.0435265974446842,0.03962564521242326,-0.03158079473913505,0.04763592107259658,0.016150542042746505,-0.02611206095278352,-0.005522678657208801,0.10910611893507886,-0.041620880050706896,0.02048446185228885,0.07089777479492049,0.04699176192288641,-0.41368686890075795,0.045471807222285415,-0.04842818601464498,0.05310430531120232
DBC_Alpha_1,0.0943981709355883,0.4317906443673812,0.3828854036703249,0.34253589238773374,0.10037088265963913,0.34280300725917423,0.5962915383232388,0.2701417236385368,0.5091304816580012,-0.052482506497488625,0.30151792603121913,-0.13524055482491237,-0.17680887310108717,-0.019639769210425314,0.08685445811637588,-0.05646125901302177,0.04018682047322714,0.11170681686529428,0.10181530340239762,1.0,0.3193228823689257,0.3976927113307526,-0.03925539857849054,0.08681512754110214,-0.14496655747281012,-0.09359563788974379,0.39167733322430126,0.12404326333895266,0.01170953925850819,-0.11702296745500947,0.12457121996784844,0.449796248441543,-0.09390537186762607,-0.09779727964936068,0.060119558422839524,-0.12460907520296201,-0.07921574474348586,0.09569827051326274,0.42882377647167114,0.09233484600202488,-0.2090730503276482,0.09409041226954924,0.11978281890074449,0.17052043050229868,-0.12119108094720298,-0.18682411987687872,-0.01776339237795791,0.3408158221357453,-0.17330117173785975,-0.07295870277630442,-0.05732274442346969,-0.09936761879863609,0.08190638027340987,0.2001607627828089,0.1131128474573572,0.21758249323569404,-0.14689991161720856,0.10482417077757443,0.06308401077363095,-0.0888320399800558,0.18696329793043318,0.11887263763095118,0.1132073407123824,0.10483302946497033,-0.1491343222595981,-0.1181766622604328,0.06546666211850821,0.05949971129230649,0.14840391682257933,0.5057302795641174,0.0773194882574156,-0.10804479085187069,0.5312167974346311,0.10265215000313624,-0.0711107863392767,0.07560159690755382,-0.19752520420402142,0.1482246116911716,-0.11438373913848751,-0.15460650934573175,-0.10620848513828765,0.12615396955504662,0.11437507948816976,0.1252047280036411,0.09451321902595924,0.4108129459854575,0.039217288038342124,0.11780778539335747,0.07045573396909588,-0.14689126842191272,0.05127339026147364,0.06616173056364989,-0.15708013126999015,0.06982514088948875,0.030703933750792146,0.16550645413952297,-0.09400815660052626,0.26822072961128984,-0.08182873138265243,0.6307093362401942
USO_Alpha_12,0.04580790557875383,0.4332752458319935,0.406416658827682,0.6759071880513586,0.0020410894374744176,0.38223056436495423,0.5738837697977203,0.5874147532640634,0.4843567701184625,-0.07120130404452521,0.6210925606356088,-0.1721532667270192,-0.10569271330568335,-0.035162387401640995,-0.012178194246406628,-0.08839515934608298,0.011369509578363551,0.0371170725649484,0.04351879934564623,0.3193228823689257,1.0,0.762574911766116,-0.09627120924551126,7.240187019773103e-05,-0.12681995474460048,-0.08844396990889405,0.354458763773158,0.08171690348237434,-0.008724237816254659,-0.11906281563245096,0.040390348169396836,0.6235848158172647,-0.06301900430097791,-0.06835445438929592,0.012516729235701868,-0.07783954660107568,-0.06032148400083575,0.04608959887404538,0.8588120070163385,0.04061991917430169,-0.11266441003580607,0.06900780220560997,0.05213172107337481,0.12588706307348885,-0.1457555655416771,-0.13810646528747317,-0.03323439572089509,0.18953719875340871,-0.1312558766587578,-0.04603421966571363,-0.019351992174012355,-0.17573192551073238,0.041557063507985034,0.16207696104352404,0.05802519173880245,0.2205644985019492,-0.0889842052697407,0.11811795575217555,0.06006542069073795,-0.1390378541812525,0.08193524149536287,0.12058379440418808,0.13385991421794435,0.06065789245132682,-0.09010156844353083,-0.015020823921752151,0.013945279269220241,0.07276203399715647,0.018226878787690304,0.1970813579945883,0.06315490153074564,-0.10640424134822647,0.46430658554078674,0.0841373760949876,-0.07813947263556975,0.04380771841196817,-0.13059150513915638,0.15209126272998216,-0.09001050493469466,-0.10634322221632983,-0.07423184216357975,0.1398266394126841,0.09870185646198304,0.12729286674208257,0.07987284652872038,0.7207811961235779,0.012975323741080626,0.0901514374797204,0.05543484139186415,-0.09607750408501876,0.027256171546391445,0.07033897629196392,-0.10283164882789177,0.05708936752095722,0.033476759589388345,0.07531647397059742,-0.06072070679519414,0.2660356711949695,-0.08847991972885917,0.4543019113971437
USO_Alpha_14,0.05669158156790205,0.5234338700981959,0.5051010851259389,0.8864462443262358,0.03574583828601513,0.47200151700724113,0.5600400135188777,0.7704009133534668,0.5644205080793273,-0.07989686819039067,0.8145547578746047,-0.16444964062870104,-0.13228856377969037,-0.05671581985003169,0.021188022890298218,-0.09729658684872894,0.019728413599781305,0.05806586118765156,0.06294303295530404,0.3976927113307526,0.762574911766116,1.0,-0.09938367515758195,0.032829804337686445,-0.13514806665398116,-0.10250796032112866,0.5501647311233765,0.10217348166145818,-0.015509169798628169,-0.10844074229423468,0.049643906198350886,0.501626000456288,-0.08386584171667764,-0.08513694062066678,0.035445720644892424,-0.08134925316138522,-0.07450069616888062,0.05746316365913972,0.887977805060335,0.05753005616259196,-0.12615049263883651,0.08682224240992081,0.05159637691604593,0.2125900246293918,-0.14082107871535227,-0.1354212834676342,-0.036301129118645144,0.28809908684723656,-0.14201382559069986,-0.0581391472599708,-0.03395112413339419,-0.16157574702118702,0.05496252137462575,0.24306432860042482,0.044735769319972925,0.3704917416053203,-0.1101338348156629,0.14124692035387834,0.0830363151346567,-0.14388709566515234,0.12255057815977168,0.15388392481748298,0.16741948755802719,0.04878319607893801,-0.10955018577615669,-0.035960200571731,0.01899081451593408,0.06928738846741639,0.043614064625690355,0.3250567501586246,0.07358822920142846,-0.11720911455194799,0.37431751946816244,0.09391762058154057,-0.09429442566652456,0.06780485238550649,-0.15606124076763123,0.1659890960049927,-0.11115660873953913,-0.12423103370354423,-0.10401681678853397,0.15285113114293697,0.10778899029848281,0.16248385360028766,0.08218006161275467,0.549696137043097,0.009817207054635527,0.10819668969020513,0.07083933914055225,-0.1197135385386878,0.038415651922198826,0.09271656521150565,-0.11694269118153867,0.06528071798063041,0.043649984578879766,0.12059677130465829,-0.04601450576830559,0.4148047205922032,-0.09991299260677813,0.5507031009347212
